00000001,0.27106761385997125,1010.346666666617
00000010,0.6554276241858802,2145.2800000000743
00000011,0.9115249574184418,3118.7733333333085
00000100,0.2008763572076956,505.30666666664183
00000101,0.4801595214505988,1514.1
00000110,0.8493213107685248,2637.5133333333456
00000111,1.0762614764273166,3588.806666666642
00001000,0.2221376829842723,725.4133333333458
00001001,0.5032619161407151,1731.146666666617
00001010,0.8732352889329195,2847.6399999999753
00001011,1.0977806079387664,3792.3533333333207
00001100,0.4315592371920746,1230.7133333333456
00001101,0.7060685303807259,2227.339999999975
00001110,1.0453168215850988,3326.106666666642
00001111,1.2352156886458399,4243.12666666663
00010000,0.4219910786549249,1494.3066666666418
00010001,0.6991417886813482,2489.886666666654
00010010,1.044550636311372,3581.806666666704
00010011,1.238494504292806,4493.6
00010100,0.6294246015449365,1996.9800000000125
00010101,0.8881845924754939,2976.4200000000496
00010110,1.1946112757921221,4044.460000000025
00010111,1.3531856365005173,4924.253333333321
00011000,0.6542965788145859,2210.6733333332463
00011001,0.9116426332791645,3184.5733333333087
00011010,1.2159896195928255,4243.4
00011011,1.3714314094185829,5114.473333333309
00011100,0.8488454151153563,2703.4266666666913
00011101,1.0772206790745258,3654.9666666666667
00011110,1.3383170856038726,4685.319999999988
00011111,1.461142328878244,5521.753333333321
00100000,0.8106416978935402,2460.8799999999505
00100001,1.0476149780054889,3423.260000000025
00100010,1.3202482621868445,4466.859999999962
00100011,1.451439546644688,5321.12666666663
00100100,0.9906775674720605,2947.806666666642
00100101,1.1945248642563822,3885.859999999963
00100110,1.4245625645915667,4899.673333333309
00100111,1.5265472668409346,5719.333333333333
00101000,1.0141849054396155,3155.4599999999627
00101001,1.2152199037869773,4086.4
00101010,1.4422243452072143,5089.586666666654
00101011,1.5413158351182938,5899.839999999976
00101100,1.1689945249756177,3627.0666666666666
00101101,1.33464774141709,4528.406666666642
00101110,1.5229471321900685,5499.273333333308
00101111,1.5987570929527282,6274.739999999975
00110000,1.1705430296063422,3880.353333333259
00110001,1.3400044236580528,4776.053333333321
00110010,1.5319919155041382,5735.519999999988
00110011,1.6092648535966871,6501.819999999988
00110100,1.3024710483352342,4334.7199999999875
00110101,1.437985634903113,5197.080000000013
00110110,1.5963327002525323,6122.7199999999875
00110111,1.6551803529262545,6854.560000000025
00111000,1.3227046154936157,4530.6
00111001,1.4550565202037495,5383.939999999975
00111010,1.6102847395340603,6297.753333333321
00111011,1.6668893659114834,7019.926666666629
00111100,1.4277403766910235,4963.1
00111101,1.530624495347341,5781.559999999963
00111110,1.6591805205742518,6661.426666666692
00111111,1.702632233897845,7350.8266666666295
01000000,0.11958810627460466,291.61999999998756
01000001,0.3989930076648792,1307.1066666666418
01000010,0.7782296958069004,2439.919999999988
01000011,1.018027277737856,3403.5199999999877
01000100,0.3263607938587665,801.2666666666667
01000101,0.60646793688337,1810.446666666679
