2020-05-09,1.0429120773305793e+73
2020-05-10,1.0488137978624965e+73
2020-05-11,1.0523267057696483e+73
2020-05-12,1.0531356166168094e+73
2020-05-13,1.0512568751956692e+73
2020-05-14,1.047020390466838e+73
2020-05-15,1.0408234687841413e+73
2020-05-16,1.0320201071285487e+73
2020-05-17,1.0226708294305142e+73
2020-05-18,1.0114776318240698e+73
2020-05-19,9.966549808392918e+72
2020-05-20,9.770818511720577e+72
2020-05-21,9.539869163458451e+72
2020-05-22,9.339117315293479e+72
2020-05-23,9.237821392631785e+72
2020-05-24,9.19078420897817e+72
2020-05-25,9.181742838729844e+72
2020-05-26,9.204035429051296e+72
2020-05-27,9.238526634861057e+72
2020-05-28,9.261159765364149e+72
2020-05-29,9.251653918774585e+72
2020-05-30,9.203437920318567e+72
2020-05-31,9.123469534625511e+72
2020-06-01,9.020004160656404e+72
2020-06-02,8.904078228146084e+72
2020-06-03,8.786654259945224e+72
2020-06-04,8.676803615441699e+72
2020-06-05,8.580576141618717e+72
2020-06-06,8.500168720608019e+72
2020-06-07,8.434033429572247e+72
2020-06-08,8.376356497171656e+72
2020-06-09,8.319534610569381e+72
2020-06-10,8.257344525861676e+72
2020-06-11,8.18643584500936e+72
2020-06-12,8.10616316193362e+72
2020-06-13,8.017710976581813e+72
2020-06-14,7.9212956087187e+72
2020-06-15,7.823184788507183e+72
2020-06-16,7.72769098263814e+72
2020-06-17,7.638293641940774e+72
2020-06-18,7.556809738736515e+72
2020-06-19,7.483341037119703e+72
2020-06-20,7.416762020521714e+72
2020-06-21,7.357633954876319e+72
2020-06-22,7.301932610340845e+72
2020-06-23,7.248257877846288e+72
2020-06-24,7.195794365480265e+72
2020-06-25,7.144477262590498e+72
2020-06-26,7.094943589667028e+72
2020-06-27,7.0482587428707885e+72
2020-06-28,7.005530046306606e+72
2020-06-29,6.967547024477411e+72
2020-06-30,6.944817388639035e+72
2020-07-01,6.927158759954584e+72
2020-07-02,6.914325255905599e+72
2020-07-03,6.9059372509389975e+72
2020-07-04,6.901573760072306e+72
2020-07-05,6.900853025823093e+72
2020-07-06,6.903497186732644e+72
2020-07-07,6.8993193158480975e+72
2020-07-08,6.8985391718343136e+72
2020-07-09,6.901601901539737e+72
2020-07-10,6.909422955427635e+72
2020-07-11,6.9236092397140456e+72
2020-07-12,6.94678046918529e+72
2020-07-13,6.982985035550013e+72
2020-07-14,7.037933951153252e+72
2020-07-15,7.118050861257747e+72
2020-07-16,7.225515521496122e+72
2020-07-17,7.34814125518442e+72
2020-07-18,7.452931410052141e+72
2020-07-19,7.496697929824319e+72
2020-07-20,7.459249738004945e+72
2020-07-21,7.352342861549068e+72
2020-07-22,7.214902421866046e+72
2020-07-23,7.088542684984047e+72
2020-07-24,6.994059129370056e+72
2020-07-25,6.931210704878803e+72
2020-07-26,6.893506397280074e+72
2020-07-27,6.8702847121475185e+72
2020-07-28,6.8555806532861e+72
2020-07-29,6.845635060735771e+72
2020-07-30,6.838161795589305e+72
2020-07-31,6.831898613542386e+72
2020-08-01,6.826348206541773e+72
2020-08-02,6.821478311389938e+72
