2020-05-09,-38.17261379531452
2020-05-10,-38.191711825983866
2020-05-11,-38.17182377406529
2020-05-12,-38.11729496291706
2020-05-13,-38.01724556514195
2020-05-14,-37.87049612402916
2020-05-15,-37.67653331160545
2020-05-16,-37.42388220344271
2020-05-17,-37.17900948013578
2020-05-18,-36.89782675249236
2020-05-19,-36.52815214650971
2020-05-20,-36.00362222535269
2020-05-21,-35.29810227666582
2020-05-22,-34.60715208734785
2020-05-23,-34.238683368478505
2020-05-24,-34.07218339613506
2020-05-25,-34.05904005255018
2020-05-26,-34.175431285585674
2020-05-27,-34.34450409242085
2020-05-28,-34.47132955278669
2020-05-29,-34.47952628135681
2020-05-30,-34.344333946704865
2020-05-31,-34.088115973132
2020-06-01,-33.73816175120217
2020-06-02,-33.336574086121146
2020-06-03,-32.93003980602537
2020-06-04,-32.558452299663
2020-06-05,-32.24632741723742
2020-06-06,-31.999654122761317
2020-06-07,-31.80944607939039
2020-06-08,-31.653476144586293
2020-06-09,-31.506087831088475
2020-06-10,-31.348268594060627
2020-06-11,-31.17167551176889
2020-06-12,-30.977377363613677
2020-06-13,-30.772390595504216
2020-06-14,-30.546437910624913
2020-06-15,-30.333167689187185
2020-06-16,-30.143540288720814
2020-06-17,-29.983861838068282
2020-06-18,-29.85509126526969
2020-06-19,-29.754319574151722
2020-06-20,-29.67698504243578
2020-06-21,-29.63920113018581
2020-06-22,-29.617375399385182
2020-06-23,-29.61024001666478
2020-06-24,-29.618394621780944
2020-06-25,-29.64394703933171
2020-06-26,-29.689679895128524
2020-06-27,-29.75783233983176
2020-06-28,-29.848972627094817
2020-06-29,-29.961543015071324
2020-06-30,-30.111967521054403
2020-07-01,-30.274969594819204
2020-07-02,-30.444381041186197
2020-07-03,-30.613833785057068
2020-07-04,-30.777151371751515
2020-07-05,-30.9285934482302
2020-07-06,-31.06291275365012
2020-07-07,-31.154879816940856
2020-07-08,-31.219854005745482
2020-07-09,-31.25342392069953
2020-07-10,-31.25173650469099
2020-07-11,-31.2121867111751
2020-07-12,-31.13550137622016
2020-07-13,-31.030319937637877
2020-07-14,-30.920309994901928
2020-07-15,-30.848238417080474
2020-07-16,-30.863783623491017
2020-07-17,-30.98577892780304
2020-07-18,-31.162528940609526
2020-07-19,-31.27361922604697
2020-07-20,-31.256173508507864
2020-07-21,-31.13851691995348
2020-07-22,-31.031277213777813
2020-07-23,-31.031673669815063
2020-07-24,-31.156127001558033
2020-07-25,-31.357464722224645
2020-07-26,-31.590200109141215
2020-07-27,-31.80161276885441
2020-07-28,-31.978316528456553
2020-07-29,-32.12506638254438
2020-07-30,-32.25474715232849
2020-07-31,-32.37921782902309
2020-08-01,-32.50421133211681
2020-08-02,-32.629809430667336
2020-08-03,-32.753761410713196
2020-08-04,-32.87380664689201
2020-08-05,-32.98871860333851
2020-08-06,-33.09781587123871
2020-08-07,-33.199876870427815
2020-08-08,-33.293091118335724
2020-08-09,-33.375947126320426
2020-08-10,-33.44779569762093
2020-08-11,-33.50882267100471
2020-08-12,-33.5596855027335
2020-08-13,-33.601405893053325
2020-08-14,-33.63545320715223
2020-08-15,-33.66392453227724
2020-08-16,-33.6894959466798
2020-08-17,-33.715129307338174
2020-08-18,-33.74371461357389
2020-08-19,-33.7777619276728
2020-08-20,-33.81914285251072
2020-08-21,-33.86901124034609
2020-08-22,-33.927808148520334
2020-08-23,-33.99530561481203
2020-08-24,-34.07073054994856
2020-08-25,-34.152938187122345
2020-08-26,-34.24051284790039
2020-08-27,-34.33193973984037
2020-08-28,-34.42566690274647
2020-08-29,-34.52019523722785
2020-08-30,-34.6141528402056
2020-08-31,-34.706310697964255
2020-09-01,-34.79563059125628
2020-09-02,-34.88122627564839
2020-09-03,-34.96242460182735
2020-09-04,-35.038678790841786
2020-09-05,-35.109623772757395
2020-09-06,-35.17501837015152
2020-09-07,-35.23477338041578
2020-09-08,-35.288887151650016
2020-09-09,-35.337545522621696
2020-09-10,-35.38095498085022
2020-09-11,-35.395335597651346
2020-09-12,-35.40532381193978
2020-09-13,-35.411472184317454
2020-09-14,-35.414443952696665
2020-09-15,-35.41503202915192
2020-09-16,-35.41413422141756
2020-09-17,-35.41279370444161
2020-09-18,-35.43625812019621
2020-09-19,-35.46097467626844
2020-09-20,-35.4874455503055
2020-09-21,-35.516027552740915
2020-09-22,-35.546770240579335
2020-09-23,-35.57948116745268
2020-09-24,-35.613608598709106
2020-09-25,-35.64833030104637
2020-09-26,-35.683427397693904
2020-09-27,-35.718481957912445
2020-09-28,-35.75308844021389
2020-09-29,-35.786916051592144
2020-09-30,-35.81975582667759
2020-10-01,-35.85158959456852
