"","x"
"2020-02-27",22.8805348077866
"2020-02-28",0
"2020-02-29",11.2864773886014
"2020-03-01",9.24008702226049
"2020-03-02",7.83135664922362
"2020-03-03",7.05653544066427
"2020-03-04",6.48293116648233
"2020-03-05",6.12731314669685
"2020-03-06",6.0143321807089
"2020-03-07",5.99916486148895
"2020-03-08",6.12557594299281
"2020-03-09",6.23940356148253
"2020-03-10",6.29007904940525
"2020-03-11",6.30379622635222
"2020-03-12",6.28256886118226
"2020-03-13",6.18552308142676
"2020-03-14",5.9894609089462
"2020-03-15",5.66202797241018
"2020-03-16",5.18172075371859
"2020-03-17",4.66082710607204
"2020-03-18",4.13285679844917
"2020-03-19",3.64487399940075
"2020-03-20",3.24000812698241
"2020-03-21",2.91570755774178
"2020-03-22",2.63608114392504
"2020-03-23",2.40838462989944
"2020-03-24",2.22107132019721
"2020-03-25",2.05195297535503
"2020-03-26",1.90048720203083
"2020-03-27",1.77382621877522
"2020-03-28",1.66126874966771
"2020-03-29",1.55574685377193
"2020-03-30",1.4529561878723
"2020-03-31",1.35718379183382
"2020-04-01",1.27195378696033
"2020-04-02",1.1964487144308
"2020-04-03",1.13403652701604
"2020-04-04",1.08406220420151
"2020-04-05",1.04459670439214
"2020-04-06",1.01183916766444
"2020-04-07",0.987334313935126
"2020-04-08",0.971566540753731
"2020-04-09",0.964277981396715
"2020-04-10",0.96473112847724
"2020-04-11",0.969688591053838
"2020-04-12",0.975263510992505
"2020-04-13",0.979544765480154
"2020-04-14",0.982159844395267
"2020-04-15",0.984284902386728
"2020-04-16",0.986108620426973
"2020-04-17",0.98730100518065
"2020-04-18",0.986894306175597
"2020-04-19",0.98231916817479
"2020-04-20",0.973744296849524
"2020-04-21",0.963504616766593
"2020-04-22",0.952343412304872
"2020-04-23",0.943208697698682
"2020-04-24",0.937736451031065
"2020-04-25",0.934671882148245
"2020-04-26",0.931144526377891
"2020-04-27",0.924179420643009
"2020-04-28",0.913284386524359
"2020-04-29",0.901265616253731
"2020-04-30",0.891374676322365
"2020-05-01",0.885743940594503
"2020-05-02",0.885805220335456
"2020-05-03",0.887953007674369
"2020-05-04",0.89111170338659
"2020-05-05",0.895750461477361
"2020-05-06",0.903034789631867
"2020-05-07",0.9133237530498
"2020-05-08",0.926620838252121
"2020-05-09",0.940362074405293
"2020-05-10",0.951409475979471
"2020-05-11",0.956447814819395
"2020-05-12",0.956815622367735
"2020-05-13",0.95489633546722
"2020-05-14",0.951379547550678
"2020-05-15",0.949753901994543
"2020-05-16",0.948672323807044
"2020-05-17",0.947167871179516
"2020-05-18",0.94385414511716
"2020-05-19",0.942409244277457
"2020-05-20",0.943625945476637
"2020-05-21",0.949215302102641
"2020-05-22",0.95928774522857
"2020-05-23",0.970235007647354
"2020-05-24",0.979268034266252
"2020-05-25",0.984926373355269
"2020-05-26",0.986682959813257
"2020-05-27",0.986069875583986
"2020-05-28",0.984476092302912
"2020-05-29",0.98572216297508
"2020-05-30",0.990650192497801
"2020-05-31",0.998197654478476
"2020-06-01",1.00581606348785
"2020-06-02",1.01451746697231
"2020-06-03",1.02803337573758
"2020-06-04",1.04609030000592
"2020-06-05",1.06996953967519
"2020-06-06",1.10015843023673
"2020-06-07",1.13157801949996
"2020-06-08",1.16133976143737
"2020-06-09",1.18972101621787
"2020-06-10",1.21801280974107
"2020-06-11",1.24801517565339
"2020-06-12",1.27971805102613
"2020-06-13",1.31199913385592
"2020-06-14",1.34133950807302
"2020-06-15",1.36228129515876
"2020-06-16",1.37559623187429
"2020-06-17",1.38416339514629
"2020-06-18",1.38927645526212
"2020-06-19",1.39079397848237
"2020-06-20",1.38895935646072
"2020-06-21",1.38161013299586
"2020-06-22",1.36576866756538
"2020-06-23",1.34597750798655
"2020-06-24",1.32531017729907
"2020-06-25",1.30396926219389
"2020-06-26",1.28564676919192
"2020-06-27",1.27139504720165
"2020-06-28",1.2582178052614
"2020-06-29",1.24576368461527
"2020-06-30",1.23460269186604
"2020-07-01",1.22711279083045
"2020-07-02",1.22375653843594
"2020-07-03",1.22250608110119
"2020-07-04",1.21854778400207
"2020-07-05",1.2086793675174
"2020-07-06",1.19362587310269
"2020-07-07",1.17319710701665
"2020-07-08",1.15306246662835
"2020-07-09",1.13280758855174
"2020-07-10",1.1131197578973
"2020-07-11",1.09437922148145
"2020-07-12",1.07433897292003
"2020-07-13",1.0531948932992
"2020-07-14",1.03250486453867
"2020-07-15",1.0152716462424
"2020-07-16",1.00169109165455
"2020-07-17",0.992109809218109
"2020-07-18",0.98311532440237
"2020-07-19",0.971384132721125
"2020-07-20",0.956271826215503
"2020-07-21",0.938232580009154
"2020-07-22",0.918381067160692
"2020-07-23",0.898286768558393
"2020-07-24",0.877633475287112
"2020-07-25",0.857603541447458
"2020-07-26",0.837463294784437
"2020-07-27",0.818060800994733
"2020-07-28",0.80358531432031
"2020-07-29",0.798702518024398
"2020-07-30",0.805125608067486
"2020-07-31",0.821054168362554
"2020-08-01",0.843699411912418
"2020-08-02",0.866713775360848
"2020-08-03",0.889162846911742
"2020-08-04",0.910161954025498
"2020-08-05",0.928972218769787
"2020-08-06",0.945074375312784
"2020-08-07",0.95821095581576
"2020-08-08",0.968388845447166
"2020-08-09",0.975843804547886
"2020-08-10",0.980975473198184
"2020-08-11",0.984269888041948
"2020-08-12",0.986219020191133
"2020-08-13",0.98725775827417
"2020-08-14",0.987727381559423
"2020-08-15",0.987866514091455
"2020-08-16",0.987823499184811
"2020-08-17",0.987679408133191
"2020-08-18",0.987471410721801
"2020-08-19",0.987212887343169
